Station ID,Name,Data Source,Latitude,Longitude,Old Province,New Province,Old Amphure,New Amphure,Old Tambon,New Tambon,Formatted Address
1128902,รัษฎา,TMD,7.883333,99.633331,สงขลา,ตรัง,เมืองสงขลา,อำเภอ รัษฎา,ตำบลหนองปรือ,หนองปรือ,หนองปรือ อำเภอ รัษฎา ตรัง ประเทศไทย
1128903,สถานีทดลองยางตรีง อ.ปะเหลียน,TMD,7.25,99.683334,สงขลา,ตรัง,เมืองสงขลา,อำเภอ ปะเหลียน,ตำบลสุโสะ,สุโสะ,สุโสะ อำเภอ ปะเหลียน ตรัง ประเทศไทย
1128904,ระโนด,TMD,7.75,100.333336,สงขลา,สงขลา,เมืองสงขลา,อำเภอ ระโนด,ตำบลระโนด,ระโนด,ระโนด อำเภอ ระโนด สงขลา 90140 ประเทศไทย
1128905,หาดใหญ่,TMD,7,100.466667,สงขลา,สงขลา,เมืองสงขลา,อำเภอหาดใหญ่,ตำบลหาดใหญ่,หาดใหญ่,หาดใหญ่ อำเภอหาดใหญ่ สงขลา 90110 ประเทศไทย
1128906,สนง.เกษตร อ.สะเดา,TMD,6.616667,100.433334,สงขลา,สงขลา,เมืองสงขลา,อำเภอสะเดา,ตำบลสำนักแต้ว,สำนักแต้ว,สำนักแต้ว อำเภอสะเดา สงขลา ประเทศไทย
1128907,รัตภูมิ,TMD,7.133333,100.300003,สงขลา,สงขลา,เมืองสงขลา,อำเภอรัตภูมิ,ตำบลกำแพงเพชร,กำแพงเพชร,กำแพงเพชร อำเภอรัตภูมิ สงขลา 90180 ประเทศไทย
1128908,จะนะ,TMD,6.9,100.75,สงขลา,สงขลา,เมืองสงขลา,อำเภอจะนะ,ตำบลบ้านนา,บ้านนา,บ้านนา อำเภอจะนะ สงขลา 90130 ประเทศไทย
1128909,สทิงพระ,TMD,7.45,100.433334,สงขลา,สงขลา,เมืองสงขลา,อำเภอ สทิงพระ,ตำบลจะทิ้งพระ,จะทิ้งพระ,จะทิ้งพระ อำเภอ สทิงพระ สงขลา 90190 ประเทศไทย
1128910,นาทวี,TMD,6.716667,100.716667,สงขลา,สงขลา,เมืองสงขลา,อำเภอ นาทวี,ตำบลนาทวี,นาทวี,นาทวี อำเภอ นาทวี สงขลา 90160 ประเทศไทย
1128911,สะบ้าย้อย,TMD,6.6,100.966667,สงขลา,สงขลา,เมืองสงขลา,อำเภอ สะบ้าย้อย,ตำบลสะบ้าย้อย,สะบ้าย้อย,สะบ้าย้อย อำเภอ สะบ้าย้อย สงขลา ประเทศไทย
1128912,นาหม่อม,TMD,6.966667,100.550003,สงขลา,สงขลา,เมืองสงขลา,อำเภอ นาหม่อม,ตำบลนาหม่อม,พิจิตร,พิจิตร อำเภอ นาหม่อม สงขลา ประเทศไทย
1128913,กระแสสินธุ์,TMD,7.633333,100.333336,สงขลา,สงขลา,เมืองสงขลา,อำเภอ กระแสสินธุ์,ตำบลเชิงแส,เชิงแส,เชิงแส อำเภอ กระแสสินธุ์ สงขลา ประเทศไทย
1128914,นิคมสร้างตนเองเทพา,TMD,6.733333,100.98333,สงขลา,สงขลา,เมืองสงขลา,อำเภอ เทพา,ตำบลท่าม่วง,ท่าม่วง,ท่าม่วง อำเภอ เทพา สงขลา ประเทศไทย
1128915,นิคมสร้างตนเองรัตภูมิ,TMD,7.066667,100.26667,สงขลา,สงขลา,เมืองสงขลา,อำเภอรัตภูมิ,ตำบลกำแพงเพชร,กำแพงเพชร,กำแพงเพชร อำเภอรัตภูมิ สงขลา 90180 ประเทศไทย
1128916,ควนเนียง,TMD,7.283333,100.349998,สงขลา,พัทลุง,เมืองสงขลา,อำเภอ ปากพะยูน,ตำบลดอนประดู่,ดอนประดู่,ดอนประดู่ อำเภอ ปากพะยูน พัทลุง 93120 ประเทศไทย
1128917,สิงหนคร,TMD,7.283333,100.51667,สงขลา,สงขลา,เมืองสงขลา,อำเภอ สิงหนคร,ตำบลชิงโค,ชิงโค,ชิงโค อำเภอ สิงหนคร สงขลา ประเทศไทย
1128920,อ.เมืองสตูล,TMD,6.6,100.066666,สงขลา,สตูล,เมืองสงขลา,อำเภอเมืองสตูล,ตำบลพิมาน,พิมาน,พิมาน อำเภอเมืองสตูล สตูล 91000 ประเทศไทย
1128921,ละงู,TMD,6.883333,99.800003,สงขลา,สตูล,เมืองสงขลา,อำเภอละงู,ตำบลกำแพง,กำแพง,กำแพง อำเภอละงู สตูล 91110 ประเทศไทย
1128922,ทุ่งหว้า,TMD,7.083333,99.76667,สงขลา,สตูล,เมืองสงขลา,อำเภอ ทุ่งหว้า,ตำบลทุ่งหว้า,ทุ่งหว้า,ทุ่งหว้า อำเภอ ทุ่งหว้า สตูล ประเทศไทย
1128923,นิคมสร้างตนเองพัฒนาภาคใต้ อ.ควนกาหลง,TMD,6.85,99.98333,สงขลา,สตูล,เมืองสงขลา,อำเภอ ควนกาหลง,ตำบลควนกาหลง,ควนกาหลง,ควนกาหลง อำเภอ ควนกาหลง สตูล 91130 ประเทศไทย
1128924,ควนกาหลง,TMD,6.833333,100.083336,สงขลา,สตูล,เมืองสงขลา,อำเภอ ควนกาหลง,ตำบลทุ่งนุ้ย,ทุ่งนุ้ย,ทุ่งนุ้ย อำเภอ ควนกาหลง สตูล ประเทศไทย
1128925,ควนโดน,TMD,6.783333,100.083336,สงขลา,สตูล,เมืองสงขลา,อำเภอ ควนโดน,ตำบลควนสตอ,ควนสตอ,ควนสตอ อำเภอ ควนโดน สตูล ประเทศไทย
1128926,อ.เมืองปัตตานี,TMD,6.866667,101.25,สงขลา,ปัตตานี,เมืองสงขลา,อำเภอเมืองปัตตานี,ตำบลสะบารัง,สะบารัง,สะบารัง อำเภอเมืองปัตตานี ปัตตานี 94000 ประเทศไทย
1128927,สายบุรี,TMD,6.7,101.633331,สงขลา,ปัตตานี,เมืองสงขลา,อำเภอ สายบุรี,ตำบลตะลุบัน,ตะลุบัน,ตะลุบัน อำเภอ สายบุรี ปัตตานี 94110 ประเทศไทย
1128928,ยะรัง,TMD,6.766667,101.300003,สงขลา,ปัตตานี,เมืองสงขลา,อำเภอ ยะรัง,ตำบลยะรัง,ยะรัง,ยะรัง อำเภอ ยะรัง ปัตตานี 94160 ประเทศไทย
1128929,โคกโพธิ์,TMD,6.716667,101.116669,สงขลา,ปัตตานี,เมืองสงขลา,อำเภอ โคกโพธิ์,ตำบลมะกรูด,มะกรูด,มะกรูด อำเภอ โคกโพธิ์ ปัตตานี 94120 ประเทศไทย
1128930,ปะนาเระ,TMD,6.85,101.5,สงขลา,ปัตตานี,เมืองสงขลา,อำเภอ ปะนาเระ,ตำบลปะนาเระ,ปะนาเระ,ปะนาเระ อำเภอ ปะนาเระ ปัตตานี ประเทศไทย
1128931,มายอ,TMD,6.716667,101.433334,สงขลา,ปัตตานี,เมืองสงขลา,อำเภอ มายอ,ตำบลมายอ,มายอ,มายอ อำเภอ มายอ ปัตตานี 94140 ประเทศไทย
1128932,หนองจิก,TMD,6.816667,101.166664,สงขลา,ปัตตานี,เมืองสงขลา,อำเภอ หนองจิก,ตำบลตุยง,ตุยง,ตุยง อำเภอ หนองจิก ปัตตานี 94170 ประเทศไทย
1128933,ท่าแพ,TMD,6.783333,99.98333,สงขลา,สตูล,เมืองสงขลา,อำเภอ ท่าแพ,ตำบลท่าแพ,ท่าแพ,ท่าแพ อำเภอ ท่าแพ สตูล ประเทศไทย
1128934,ปท.ยะหริ่ง,TMD,6.85,101.333336,สงขลา,ปัตตานี,เมืองสงขลา,อำเภอ ยะหริ่ง,ตำบลตาแกะ,ตาแกะ,ตาแกะ อำเภอ ยะหริ่ง ปัตตานี ประเทศไทย
1128935,กะพ้อ,TMD,6.566667,101.550003,สงขลา,ปัตตานี,เมืองสงขลา,อำเภอ กะพ้อ,ตำบลกะรุบี,กะรุบี,กะรุบี อำเภอ กะพ้อ ปัตตานี 94230 ประเทศไทย
1128936,ไม้แก่น,TMD,6.616667,101.683334,สงขลา,ปัตตานี,เมืองสงขลา,อำเภอ ไม้แก่น,ตำบลไทรทอง,ไทรทอง,ไทรทอง อำเภอ ไม้แก่น ปัตตานี 94220 ประเทศไทย
1128937,นิคมสร้างตนเองโคกโพธิ์,TMD,6.75,101.25,สงขลา,ปัตตานี,เมืองสงขลา,อำเภอ ยะรัง,ตำบลคลองใหม่,คลองใหม่,คลองใหม่ อำเภอ ยะรัง ปัตตานี ประเทศไทย
1128938,ทุ่งยางแดง,TMD,6.65,101.416664,สงขลา,ปัตตานี,เมืองสงขลา,อำเภอ มายอ,ตำบลลุโบะยิไร,ลุโบะยิไร,ลุโบะยิไร อำเภอ มายอ ปัตตานี 94140 ประเทศไทย
1128939,อ.เมืองยะลา,TMD,6.533333,101.300003,สงขลา,ยะลา,เมืองสงขลา,อำเภอเมืองยะลา,ตำบลสะเตงนอก,สะเตงนอก,สะเตงนอก อำเภอเมืองยะลา ยะลา ประเทศไทย
1128941,ยะหา,TMD,6.466667,101.133331,สงขลา,ยะลา,เมืองสงขลา,อำเภอ ยะหา,ตำบลบาโร๊ะ,บาโร๊ะ,บาโร๊ะ อำเภอ ยะหา ยะลา 95120 ประเทศไทย
1128942,บันนังสตา,TMD,6.25,101.283333,สงขลา,ยะลา,เมืองสงขลา,อำเภอ บันนังสตา,ตำบลบาเจาะ,บาเจาะ,บาเจาะ อำเภอ บันนังสตา ยะลา 95130 ประเทศไทย
1128943,เบตง,TMD,5.783333,101.083336,ยะลา,ยะลา,เบตง,อำเภอเบตง,ตำบลตาเนาะแมเราะ,ตาเนาะแมเราะ,ตาเนาะแมเราะ อำเภอเบตง ยะลา 95110 ประเทศไทย
1128944,ร.ร.บ้านบาละ อ.ยะหา,TMD,6.366667,101.033333,สงขลา,ยะลา,เมืองสงขลา,อำเภอ กาบัง,ตำบลบาละ,บาละ,บาละ อำเภอ กาบัง ยะลา 95120 ประเทศไทย
1128945,นิคมสร้างตนเองธารโต,TMD,6.166667,101.183334,สงขลา,ยะลา,เมืองสงขลา,อำเภอ ธารโต,ตำบลธารโต,ธารโต,ธารโต อำเภอ ธารโต ยะลา ประเทศไทย
